date;tenor;maturity;value
18/06/2050;1;0.0833333333333333;0,03504917
19/06/2050;1;0.0833333333333333;0,033766808
21/06/2050;1;0.0833333333333333;0,036794741
22/06/2050;1;0.0833333333333333;0,03598493
24/06/2050;1;0.0833333333333333;0,033987484
25/06/2050;1;0.0833333333333333;0,037670528
27/06/2050;1;0.0833333333333333;0,037912324
28/06/2050;1;0.0833333333333333;0,037161873
29/06/2050;1;0.0833333333333333;0,039066801
01/07/2050;1;0.0833333333333333;0,043079828
02/07/2050;1;0.0833333333333333;0,039595218
04/07/2050;1;0.0833333333333333;0,037312581
05/07/2050;1;0.0833333333333333;0,034576794
07/07/2050;1;0.0833333333333333;0,036332188
08/07/2050;1;0.0833333333333333;0,036083884
10/07/2050;1;0.0833333333333333;0,03658779
11/07/2050;1;0.0833333333333333;0,0390431
13/07/2050;1;0.0833333333333333;0,038871066
14/07/2050;1;0.0833333333333333;0,039327351
16/07/2050;1;0.0833333333333333;0,041014948
17/07/2050;1;0.0833333333333333;0,039556912
18/07/2050;1;0.0833333333333333;0,037223055
20/07/2050;1;0.0833333333333333;0,034163884
21/07/2050;1;0.0833333333333333;0,032032579
23/07/2050;1;0.0833333333333333;0,030952622
24/07/2050;1;0.0833333333333333;0,031065328
26/07/2050;1;0.0833333333333333;0,029464445
27/07/2050;1;0.0833333333333333;0,027727604
29/07/2050;1;0.0833333333333333;0,02666432
30/07/2050;1;0.0833333333333333;0,025825103
01/08/2050;1;0.0833333333333333;0,024945361
02/08/2050;1;0.0833333333333333;0,02418674
04/08/2050;1;0.0833333333333333;0,024493578
05/08/2050;1;0.0833333333333333;0,023782087
06/08/2050;1;0.0833333333333333;0,023847589
08/08/2050;1;0.0833333333333333;0,023613214
09/08/2050;1;0.0833333333333333;0,023158892
11/08/2050;1;0.0833333333333333;0,023566917
12/08/2050;1;0.0833333333333333;0,024280901
14/08/2050;1;0.0833333333333333;0,024812795
15/08/2050;1;0.0833333333333333;0,025855772
17/08/2050;1;0.0833333333333333;0,025868458
18/08/2050;1;0.0833333333333333;0,025462119
20/08/2050;1;0.0833333333333333;0,025325197
21/08/2050;1;0.0833333333333333;0,026503671
23/08/2050;1;0.0833333333333333;0,026782261
24/08/2050;1;0.0833333333333333;0,027284125
25/08/2050;1;0.0833333333333333;0,026930241
27/08/2050;1;0.0833333333333333;0,026254641
28/08/2050;1;0.0833333333333333;0,026292252
30/08/2050;1;0.0833333333333333;0,028189708
31/08/2050;1;0.0833333333333333;0,027038892
02/09/2050;1;0.0833333333333333;0,028490363
03/09/2050;1;0.0833333333333333;0,027345998
05/09/2050;1;0.0833333333333333;0,028564589
06/09/2050;1;0.0833333333333333;0,030449253
08/09/2050;1;0.0833333333333333;0,03422204
09/09/2050;1;0.0833333333333333;0,03153798
11/09/2050;1;0.0833333333333333;0,032787798
12/09/2050;1;0.0833333333333333;0,032905695
14/09/2050;1;0.0833333333333333;0,03561369
15/09/2050;1;0.0833333333333333;0,036450816
16/09/2050;1;0.0833333333333333;0,040677611
18/09/2050;1;0.0833333333333333;0,036462228
19/09/2050;1;0.0833333333333333;0,036405059
21/09/2050;1;0.0833333333333333;0,039141541
22/09/2050;1;0.0833333333333333;0,039861192
24/09/2050;1;0.0833333333333333;0,039407848
25/09/2050;1;0.0833333333333333;0,040123172
27/09/2050;1;0.0833333333333333;0,037773312
28/09/2050;1;0.0833333333333333;0,039639285
30/09/2050;1;0.0833333333333333;0,042616455
01/10/2050;1;0.0833333333333333;0,041952533
03/10/2050;1;0.0833333333333333;0,04059925
04/10/2050;1;0.0833333333333333;0,043424101
05/10/2050;1;0.0833333333333333;0,046929044
07/10/2050;1;0.0833333333333333;0,048118248
08/10/2050;1;0.0833333333333333;0,045649453
10/10/2050;1;0.0833333333333333;0,046785456
11/10/2050;1;0.0833333333333333;0,046509903
13/10/2050;1;0.0833333333333333;0,045631329
14/10/2050;1;0.0833333333333333;0,044971309
16/10/2050;1;0.0833333333333333;0,044930918
17/10/2050;1;0.0833333333333333;0,043088518
19/10/2050;1;0.0833333333333333;0,047006926
20/10/2050;1;0.0833333333333333;0,046859957
22/10/2050;1;0.0833333333333333;0,051132471
23/10/2050;1;0.0833333333333333;0,058531994
24/10/2050;1;0.0833333333333333;0,062019665
26/10/2050;1;0.0833333333333333;0,062553145
27/10/2050;1;0.0833333333333333;0,063238588
29/10/2050;1;0.0833333333333333;0,054891827
30/10/2050;1;0.0833333333333333;0,054134415
01/11/2050;1;0.0833333333333333;0,058125895
02/11/2050;1;0.0833333333333333;0,056866861
04/11/2050;1;0.0833333333333333;0,058145696
05/11/2050;1;0.0833333333333333;0,052254456
07/11/2050;1;0.0833333333333333;0,049293267
08/11/2050;1;0.0833333333333333;0,0464227
10/11/2050;1;0.0833333333333333;0,046642469
11/11/2050;1;0.0833333333333333;0,05251181
12/11/2050;1;0.0833333333333333;0,043147939
14/11/2050;1;0.0833333333333333;0,04350114
15/11/2050;1;0.0833333333333333;0,038408542
17/11/2050;1;0.0833333333333333;0,037047677
18/11/2050;1;0.0833333333333333;0,037001642
20/11/2050;1;0.0833333333333333;0,035210073
21/11/2050;1;0.0833333333333333;0,033689628
23/11/2050;1;0.0833333333333333;0,034637592
24/11/2050;1;0.0833333333333333;0,038799689
26/11/2050;1;0.0833333333333333;0,035657311
27/11/2050;1;0.0833333333333333;0,034762757
29/11/2050;1;0.0833333333333333;0,033221227
30/11/2050;1;0.0833333333333333;0,032860493
02/12/2050;1;0.0833333333333333;0,032233554
03/12/2050;1;0.0833333333333333;0,031981679
04/12/2050;1;0.0833333333333333;0,032153221
06/12/2050;1;0.0833333333333333;0,032301878
07/12/2050;1;0.0833333333333333;0,033023251
09/12/2050;1;0.0833333333333333;0,032128072
10/12/2050;1;0.0833333333333333;0,031795845
12/12/2050;1;0.0833333333333333;0,030885718
13/12/2050;1;0.0833333333333333;0,033931715
15/12/2050;1;0.0833333333333333;0,0347769
16/12/2050;1;0.0833333333333333;0,034823282
18/12/2050;1;0.0833333333333333;0,036975428
19/12/2050;1;0.0833333333333333;0,038440884
21/12/2050;1;0.0833333333333333;0,037030181
22/12/2050;1;0.0833333333333333;0,03827597
23/12/2050;1;0.0833333333333333;0,034460021
25/12/2050;1;0.0833333333333333;0,034315323
26/12/2050;1;0.0833333333333333;0,033256174
28/12/2050;1;0.0833333333333333;0,031218539
29/12/2050;1;0.0833333333333333;0,033150726
31/12/2050;1;0.0833333333333333;0,033640191
01/01/2051;1;0.0833333333333333;0,033110053
03/01/2051;1;0.0833333333333333;0,033927719
04/01/2051;1;0.0833333333333333;0,034484889
06/01/2051;1;0.0833333333333333;0,036238408
07/01/2051;1;0.0833333333333333;0,034883058
09/01/2051;1;0.0833333333333333;0,033599933
10/01/2051;1;0.0833333333333333;0,03566281
11/01/2051;1;0.0833333333333333;0,035350344
13/01/2051;1;0.0833333333333333;0,032544096
14/01/2051;1;0.0833333333333333;0,033167534
16/01/2051;1;0.0833333333333333;0,032217173
17/01/2051;1;0.0833333333333333;0,031057498
19/01/2051;1;0.0833333333333333;0,029491866
20/01/2051;1;0.0833333333333333;0,02995034
22/01/2051;1;0.0833333333333333;0,029168837
23/01/2051;1;0.0833333333333333;0,030654052
25/01/2051;1;0.0833333333333333;0,034208536
26/01/2051;1;0.0833333333333333;0,031965541
28/01/2051;1;0.0833333333333333;0,03028333
29/01/2051;1;0.0833333333333333;0,028842625
30/01/2051;1;0.0833333333333333;0,026437295
01/02/2051;1;0.0833333333333333;0,028515388
02/02/2051;1;0.0833333333333333;0,027767799
04/02/2051;1;0.0833333333333333;0,026786331
05/02/2051;1;0.0833333333333333;0,026367852
07/02/2051;1;0.0833333333333333;0,026100438
08/02/2051;1;0.0833333333333333;0,025085517
10/02/2051;1;0.0833333333333333;0,023829468
11/02/2051;1;0.0833333333333333;0,024812628
13/02/2051;1;0.0833333333333333;0,025387323
14/02/2051;1;0.0833333333333333;0,025652058
16/02/2051;1;0.0833333333333333;0,024909421
17/02/2051;1;0.0833333333333333;0,024711973
19/02/2051;1;0.0833333333333333;0,02364598
20/02/2051;1;0.0833333333333333;0,023215829
21/02/2051;1;0.0833333333333333;0,022610519
23/02/2051;1;0.0833333333333333;0,023172969
24/02/2051;1;0.0833333333333333;0,023646555
26/02/2051;1;0.0833333333333333;0,023045599
27/02/2051;1;0.0833333333333333;0,023546247
01/03/2051;1;0.0833333333333333;0,022959441
02/03/2051;1;0.0833333333333333;0,022723443
04/03/2051;1;0.0833333333333333;0,021373809
05/03/2051;1;0.0833333333333333;0,02177039
07/03/2051;1;0.0833333333333333;0,02185219
08/03/2051;1;0.0833333333333333;0,022057006
10/03/2051;1;0.0833333333333333;0,021629271
11/03/2051;1;0.0833333333333333;0,021844689
12/03/2051;1;0.0833333333333333;0,023115423
14/03/2051;1;0.0833333333333333;0,024406584
15/03/2051;1;0.0833333333333333;0,024447817
17/03/2051;1;0.0833333333333333;0,025561262
18/03/2051;1;0.0833333333333333;0,025416582
20/03/2051;1;0.0833333333333333;0,025684814
21/03/2051;1;0.0833333333333333;0,024725693
23/03/2051;1;0.0833333333333333;0,025427868
24/03/2051;1;0.0833333333333333;0,02644606
26/03/2051;1;0.0833333333333333;0,027498487
27/03/2051;1;0.0833333333333333;0,027455594
29/03/2051;1;0.0833333333333333;0,026978204
30/03/2051;1;0.0833333333333333;0,027534755
31/03/2051;1;0.0833333333333333;0,026104837
02/04/2051;1;0.0833333333333333;0,027685035
03/04/2051;1;0.0833333333333333;0,028896094
05/04/2051;1;0.0833333333333333;0,028799089
06/04/2051;1;0.0833333333333333;0,028946943
08/04/2051;1;0.0833333333333333;0,029416186
09/04/2051;1;0.0833333333333333;0,031847476
11/04/2051;1;0.0833333333333333;0,030160216
12/04/2051;1;0.0833333333333333;0,029945506
14/04/2051;1;0.0833333333333333;0,028489796
15/04/2051;1;0.0833333333333333;0,027130528
17/04/2051;1;0.0833333333333333;0,027365238
18/04/2051;1;0.0833333333333333;0,027308342
19/04/2051;1;0.0833333333333333;0,026881986
21/04/2051;1;0.0833333333333333;0,026594464
22/04/2051;1;0.0833333333333333;0,026725059
24/04/2051;1;0.0833333333333333;0,02993508
25/04/2051;1;0.0833333333333333;0,028574212
27/04/2051;1;0.0833333333333333;0,02880483
28/04/2051;1;0.0833333333333333;0,028886811
30/04/2051;1;0.0833333333333333;0,03085915
01/05/2051;1;0.0833333333333333;0,030162317
03/05/2051;1;0.0833333333333333;0,029088195
04/05/2051;1;0.0833333333333333;0,026297078
06/05/2051;1;0.0833333333333333;0,027101998
07/05/2051;1;0.0833333333333333;0,028278775
09/05/2051;1;0.0833333333333333;0,026604175
10/05/2051;1;0.0833333333333333;0,025986091
11/05/2051;1;0.0833333333333333;0,026522187
13/05/2051;1;0.0833333333333333;0,027712738
14/05/2051;1;0.0833333333333333;0,026273713
16/05/2051;1;0.0833333333333333;0,026750408
17/05/2051;1;0.0833333333333333;0,02558131
19/05/2051;1;0.0833333333333333;0,025400506
20/05/2051;1;0.0833333333333333;0,026855589
22/05/2051;1;0.0833333333333333;0,026574417
23/05/2051;1;0.0833333333333333;0,028433345
25/05/2051;1;0.0833333333333333;0,025913501
26/05/2051;1;0.0833333333333333;0,02422245
28/05/2051;1;0.0833333333333333;0,024351345
29/05/2051;1;0.0833333333333333;0,023384778
30/05/2051;1;0.0833333333333333;0,023434598
01/06/2051;1;0.0833333333333333;0,023359906
02/06/2051;1;0.0833333333333333;0,022136623
04/06/2051;1;0.0833333333333333;0,021961993
05/06/2051;1;0.0833333333333333;0,022927902
07/06/2051;1;0.0833333333333333;0,024340567
08/06/2051;1;0.0833333333333333;0,024852912
10/06/2051;1;0.0833333333333333;0,024418962
11/06/2051;1;0.0833333333333333;0,025405636
13/06/2051;1;0.0833333333333333;0,025049352
14/06/2051;1;0.0833333333333333;0,023809633
16/06/2051;1;0.0833333333333333;0,023736911
17/06/2051;1;0.0833333333333333;0,025407206
18/06/2051;1;0.0833333333333333;0,025505988
20/06/2051;1;0.0833333333333333;0,025665376
21/06/2051;1;0.0833333333333333;0,025802244
23/06/2051;1;0.0833333333333333;0,026295089
24/06/2051;1;0.0833333333333333;0,025848581
26/06/2051;1;0.0833333333333333;0,023880334
27/06/2051;1;0.0833333333333333;0,024412314
29/06/2051;1;0.0833333333333333;0,025745917
30/06/2051;1;0.0833333333333333;0,025907728
02/07/2051;1;0.0833333333333333;0,024718571
03/07/2051;1;0.0833333333333333;0,024798297
05/07/2051;1;0.0833333333333333;0,024404843
06/07/2051;1;0.0833333333333333;0,024693532
07/07/2051;1;0.0833333333333333;0,024038946
09/07/2051;1;0.0833333333333333;0,023953969
10/07/2051;1;0.0833333333333333;0,023420016
12/07/2051;1;0.0833333333333333;0,022928498
13/07/2051;1;0.0833333333333333;0,022078725
15/07/2051;1;0.0833333333333333;0,023196332
16/07/2051;1;0.0833333333333333;0,023560992
18/07/2051;1;0.0833333333333333;0,023656316
19/07/2051;1;0.0833333333333333;0,024274325
21/07/2051;1;0.0833333333333333;0,023469832
22/07/2051;1;0.0833333333333333;0,024045112
24/07/2051;1;0.0833333333333333;0,024081772
25/07/2051;1;0.0833333333333333;0,023810672
27/07/2051;1;0.0833333333333333;0,023439934
28/07/2051;1;0.0833333333333333;0,023781161
29/07/2051;1;0.0833333333333333;0,023154123
31/07/2051;1;0.0833333333333333;0,024021583
01/08/2051;1;0.0833333333333333;0,023353957
03/08/2051;1;0.0833333333333333;0,022680873
04/08/2051;1;0.0833333333333333;0,023602794
06/08/2051;1;0.0833333333333333;0,021903478
07/08/2051;1;0.0833333333333333;0,021551218
09/08/2051;1;0.0833333333333333;0,022276596
10/08/2051;1;0.0833333333333333;0,02263216
12/08/2051;1;0.0833333333333333;0,022514826
13/08/2051;1;0.0833333333333333;0,023799851
15/08/2051;1;0.0833333333333333;0,024532664
16/08/2051;1;0.0833333333333333;0,024427068
17/08/2051;1;0.0833333333333333;0,026384959
19/08/2051;1;0.0833333333333333;0,027374549
20/08/2051;1;0.0833333333333333;0,028413975
22/08/2051;1;0.0833333333333333;0,030468349
23/08/2051;1;0.0833333333333333;0,028601838
25/08/2051;1;0.0833333333333333;0,030437271
26/08/2051;1;0.0833333333333333;0,030558925
28/08/2051;1;0.0833333333333333;0,031067753
29/08/2051;1;0.0833333333333333;0,029243837
31/08/2051;1;0.0833333333333333;0,02657227
01/09/2051;1;0.0833333333333333;0,027654974
03/09/2051;1;0.0833333333333333;0,026791101
04/09/2051;1;0.0833333333333333;0,02631722
05/09/2051;1;0.0833333333333333;0,025608393
07/09/2051;1;0.0833333333333333;0,027141787
08/09/2051;1;0.0833333333333333;0,027289763
10/09/2051;1;0.0833333333333333;0,025858823
11/09/2051;1;0.0833333333333333;0,026493549
13/09/2051;1;0.0833333333333333;0,025978898
14/09/2051;1;0.0833333333333333;0,025501829
16/09/2051;1;0.0833333333333333;0,025557431
17/09/2051;1;0.0833333333333333;0,025392782
19/09/2051;1;0.0833333333333333;0,024673432
20/09/2051;1;0.0833333333333333;0,023440387
22/09/2051;1;0.0833333333333333;0,02281079
23/09/2051;1;0.0833333333333333;0,023139966
24/09/2051;1;0.0833333333333333;0,023913516
26/09/2051;1;0.0833333333333333;0,025466888
27/09/2051;1;0.0833333333333333;0,02563514
29/09/2051;1;0.0833333333333333;0,025393116
30/09/2051;1;0.0833333333333333;0,026740082
02/10/2051;1;0.0833333333333333;0,026325122
03/10/2051;1;0.0833333333333333;0,027624907
05/10/2051;1;0.0833333333333333;0,026277243
06/10/2051;1;0.0833333333333333;0,024569247
08/10/2051;1;0.0833333333333333;0,025401479
09/10/2051;1;0.0833333333333333;0,025013919
11/10/2051;1;0.0833333333333333;0,025234322
12/10/2051;1;0.0833333333333333;0,026287725
14/10/2051;1;0.0833333333333333;0,02593417
15/10/2051;1;0.0833333333333333;0,02504472
16/10/2051;1;0.0833333333333333;0,023934215
18/10/2051;1;0.0833333333333333;0,023940579
19/10/2051;1;0.0833333333333333;0,024649197
21/10/2051;1;0.0833333333333333;0,023790851
22/10/2051;1;0.0833333333333333;0,025548615
24/10/2051;1;0.0833333333333333;0,024977951
25/10/2051;1;0.0833333333333333;0,024232319
27/10/2051;1;0.0833333333333333;0,025258941
28/10/2051;1;0.0833333333333333;0,024373858
30/10/2051;1;0.0833333333333333;0,02262913
31/10/2051;1;0.0833333333333333;0,022116674
02/11/2051;1;0.0833333333333333;0,02147471
03/11/2051;1;0.0833333333333333;0,021830061
04/11/2051;1;0.0833333333333333;0,021994793
06/11/2051;1;0.0833333333333333;0,021614528
07/11/2051;1;0.0833333333333333;0,02188361
09/11/2051;1;0.0833333333333333;0,022673859
10/11/2051;1;0.0833333333333333;0,021195531
12/11/2051;1;0.0833333333333333;0,021850753
13/11/2051;1;0.0833333333333333;0,022964134
15/11/2051;1;0.0833333333333333;0,023571876
16/11/2051;1;0.0833333333333333;0,023896171
18/11/2051;1;0.0833333333333333;0,025303082
19/11/2051;1;0.0833333333333333;0,0252199
21/11/2051;1;0.0833333333333333;0,024839474
22/11/2051;1;0.0833333333333333;0,02541331
23/11/2051;1;0.0833333333333333;0,025028454
25/11/2051;1;0.0833333333333333;0,025550063
26/11/2051;1;0.0833333333333333;0,025227628
28/11/2051;1;0.0833333333333333;0,024340461
29/11/2051;1;0.0833333333333333;0,024003233
01/12/2051;1;0.0833333333333333;0,023115307
02/12/2051;1;0.0833333333333333;0,022069074
04/12/2051;1;0.0833333333333333;0,022886504
05/12/2051;1;0.0833333333333333;0,022281317
07/12/2051;1;0.0833333333333333;0,021958562
08/12/2051;1;0.0833333333333333;0,021673713
10/12/2051;1;0.0833333333333333;0,021920624
11/12/2051;1;0.0833333333333333;0,02185197
12/12/2051;1;0.0833333333333333;0,021672425
14/12/2051;1;0.0833333333333333;0,021090081
15/12/2051;1;0.0833333333333333;0,020711755
17/12/2051;1;0.0833333333333333;0,020497744
18/12/2051;1;0.0833333333333333;0,020969778
20/12/2051;1;0.0833333333333333;0,021621984
21/12/2051;1;0.0833333333333333;0,022760539
23/12/2051;1;0.0833333333333333;0,023541783
01/01/2050;2;0.0833333333333333;0,038699659
02/01/2050;2;0.0833333333333333;0,03949946
03/01/2050;2;0.0833333333333333;0,038816323
05/01/2050;2;0.0833333333333333;0,041536272
06/01/2050;2;0.0833333333333333;0,041173514
08/01/2050;2;0.0833333333333333;0,040202475
09/01/2050;2;0.0833333333333333;0,038907144
11/01/2050;2;0.0833333333333333;0,039453157
12/01/2050;2;0.0833333333333333;0,037297597
14/01/2050;2;0.0833333333333333;0,039236639
15/01/2050;2;0.0833333333333333;0,038273422
17/01/2050;2;0.0833333333333333;0,038083154
18/01/2050;2;0.0833333333333333;0,038572386
20/01/2050;2;0.0833333333333333;0,036210556
21/01/2050;2;0.0833333333333333;0,039513973
22/01/2050;2;0.0833333333333333;0,039180506
24/01/2050;2;0.0833333333333333;0,037441432
25/01/2050;2;0.0833333333333333;0,03566153
27/01/2050;2;0.0833333333333333;0,036291569
28/01/2050;2;0.0833333333333333;0,038309008
30/01/2050;2;0.0833333333333333;0,037798285
31/01/2050;2;0.0833333333333333;0,039303654
02/02/2050;2;0.0833333333333333;0,039197258
03/02/2050;2;0.0833333333333333;0,036593307
05/02/2050;2;0.0833333333333333;0,037092715
06/02/2050;2;0.0833333333333333;0,03573866
08/02/2050;2;0.0833333333333333;0,036025794
09/02/2050;2;0.0833333333333333;0,038775614
10/02/2050;2;0.0833333333333333;0,037883856
12/02/2050;2;0.0833333333333333;0,040271682
13/02/2050;2;0.0833333333333333;0,043406116
15/02/2050;2;0.0833333333333333;0,043880938
16/02/2050;2;0.0833333333333333;0,040987111
18/02/2050;2;0.0833333333333333;0,040302622
19/02/2050;2;0.0833333333333333;0,041176389
21/02/2050;2;0.0833333333333333;0,041978087
22/02/2050;2;0.0833333333333333;0,041370154
24/02/2050;2;0.0833333333333333;0,040953756
25/02/2050;2;0.0833333333333333;0,039843165
27/02/2050;2;0.0833333333333333;0,040911156
28/02/2050;2;0.0833333333333333;0,040951442
01/03/2050;2;0.0833333333333333;0,041339468
03/03/2050;2;0.0833333333333333;0,041251261
04/03/2050;2;0.0833333333333333;0,038471948
06/03/2050;2;0.0833333333333333;0,039308299
07/03/2050;2;0.0833333333333333;0,040030868
09/03/2050;2;0.0833333333333333;0,040319576
10/03/2050;2;0.0833333333333333;0,038441263
12/03/2050;2;0.0833333333333333;0,040556211
13/03/2050;2;0.0833333333333333;0,043341084
15/03/2050;2;0.0833333333333333;0,042868801
16/03/2050;2;0.0833333333333333;0,043053075
18/03/2050;2;0.0833333333333333;0,041802912
19/03/2050;2;0.0833333333333333;0,04173624
20/03/2050;2;0.0833333333333333;0,039350657
22/03/2050;2;0.0833333333333333;0,038796956
23/03/2050;2;0.0833333333333333;0,037790221
25/03/2050;2;0.0833333333333333;0,038665936
26/03/2050;2;0.0833333333333333;0,038653373
28/03/2050;2;0.0833333333333333;0,03695963
29/03/2050;2;0.0833333333333333;0,036074185
31/03/2050;2;0.0833333333333333;0,0346373
01/04/2050;2;0.0833333333333333;0,036808689
03/04/2050;2;0.0833333333333333;0,037487325
04/04/2050;2;0.0833333333333333;0,038325417
06/04/2050;2;0.0833333333333333;0,037644792
07/04/2050;2;0.0833333333333333;0,036573484
09/04/2050;2;0.0833333333333333;0,036306708
10/04/2050;2;0.0833333333333333;0,036275647
11/04/2050;2;0.0833333333333333;0,037196877
13/04/2050;2;0.0833333333333333;0,038928126
14/04/2050;2;0.0833333333333333;0,036021148
16/04/2050;2;0.0833333333333333;0,035480603
17/04/2050;2;0.0833333333333333;0,034871343
19/04/2050;2;0.0833333333333333;0,03633716
20/04/2050;2;0.0833333333333333;0,036643004
22/04/2050;2;0.0833333333333333;0,037607358
23/04/2050;2;0.0833333333333333;0,038386421
25/04/2050;2;0.0833333333333333;0,038170232
26/04/2050;2;0.0833333333333333;0,038208763
28/04/2050;2;0.0833333333333333;0,038389596
29/04/2050;2;0.0833333333333333;0,041265225
30/04/2050;2;0.0833333333333333;0,041820737
02/05/2050;2;0.0833333333333333;0,043564344
03/05/2050;2;0.0833333333333333;0,0447509
05/05/2050;2;0.0833333333333333;0,044585865
06/05/2050;2;0.0833333333333333;0,043650378
08/05/2050;2;0.0833333333333333;0,04308246
